"Contract_date";"Package";"Gender";"Age";"Marital_Status";"Living_Condition";"Graduation";"Job_Type";"Income";"Peak_minute_09";"Weekend_minute_09";"Offpeak_minute_09";"Offpeak_nr_09";"Peak_nr_09";"Weekend_nr_09";"Selfnet_minute_09";"Fixed_minute_09";"Othermob_minute_09";"Voicemail_nr_09";"Voicemail_minute_09";"SMS_09";"Peak_minute_10";"Weekend_minute_10";"Offpeak_minute_10";"Offpeak_nr_10";"Peak_nr_10";"Weekend_nr_10";"Selfnet_minute_10";"Fixed_minute_10";"Othermob_minute_10";"Voicemail_nr_10";"Voicemail_minute_10";"SMS_10";"Peak_minute_11";"Weekend_minute_11";"Offpeak_minute_11";"Offpeak_nr_11";"Peak_nr_11";"Weekend_nr_11";"Selfnet_minute_11";"Fixed_minute_11";"Othermob_minute_11";"Voicemail_nr_11";"Voicemail_minute_11";"SMS_11";"Peak_minute_12";"Weekend_minute_12";"Offpeak_minute_12";"Offpeak_nr_12";"Peak_nr_12";"Weekend_nr_12";"Selfnet_minute_12";"Fixed_minute_12";"Othermob_minute_12";"Voicemail_nr_12";"Voicemail_minute_12";"SMS_12";"churn?";"Cust_ID"
12/12/05 12:00 AM;"PACK_B";"Female";37.0;"Married";"Owner";"Highschool";"Public_Employee";"Below_15k";1.27;0.22;0.0;0.0;3.0;3.0;1.47;0.0;0.02;5.0;1.48;1.0;4.52;6.0;0.63;1.0;6.0;7.0;1.78;0.0;9.37;11.0;11.15;3.0;12.62;0.28;0.28;1.0;31.0;1.0;4.18;0.0;8.72;16.0;12.88;15.0;3.07;0.03;0.0;3.0;11.0;1.0;0.45;2.62;0.0;7.0;3.07;7.0;"0";"ID5555878"
12/30/04 12:00 AM;"PACK_B";"Female";29.0;"Divorced";"Owner";"Highschool";"Public_Employee";"30_60k";47.67;7.88;27.58;16.0;63.0;15.0;17.77;0.0;65.37;75.0;83.13;19.0;30.6;25.5;69.43;35.0;42.0;18.0;10.65;0.68;114.2;74.0;125.53;21.0;60.42;30.28;81.72;52.0;74.0;23.0;9.53;2.97;159.92;99.0;172.42;50.0;70.07;15.22;30.38;25.0;66.0;11.0;22.35;1.75;91.35;73.0;115.45;26.0;"0";"ID5628018"
2/17/05 12:00 AM;"PACK_B";"Female";24.0;"Single";"Owner";"Highschool";"Labourer";"15_30k";46.4;55.22;38.15;22.0;53.0;23.0;46.83;1.58;91.35;79.0;139.77;19.0;27.88;41.0;33.83;35.0;54.0;30.0;82.55;1.97;17.93;81.0;102.72;38.0;92.95;126.78;74.33;76.0;97.0;64.0;213.82;12.72;66.87;144.0;293.12;88.0;118.6;20.05;96.93;77.0;115.0;40.0;165.73;18.83;55.0;106.0;235.65;104.0;"0";"ID5628804"
10/26/04 12:00 AM;"PACK_B";"Female";36.0;"Married";"Owner";"Highschool";"Labourer";"Below_15k";0.02;0.0;0.0;0.0;1.0;0.0;0.0;0.02;0.0;1.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.43;18.52;6.62;14.0;30.0;21.0;27.83;1.18;19.55;57.0;48.57;8.0;0.02;0.0;0.0;0.0;1.0;0.0;0.02;0.0;0.0;1.0;0.02;0.0;"0";"ID5650107"
12/23/04 12:00 AM;"PACK_Z";"Male";52.0;"Divorced";"Owner";"Highschool";"Labourer";"Below_15k";1.68;1.1;12.78;2.0;2.0;1.0;0.0;1.88;13.68;5.0;15.57;0.0;0.0;0.72;0.0;0.0;0.0;2.0;0.0;0.0;0.72;2.0;0.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID5651851"
5/16/05 12:00 AM;"PACK_Z";"Male";21.0;"Single";"Family_Member";"University";"Public_Employee";"15_30k";24.32;22.22;2.8;11.0;60.0;17.0;38.83;10.07;4.97;54.0;53.87;46.0;0.97;0.87;0.15;19.0;5.0;11.0;5.38;0.0;1.02;16.0;6.4;34.0;18.03;29.97;44.7;22.0;43.0;37.0;75.0;8.5;15.55;79.0;99.05;36.0;4.85;1.88;10.17;6.0;17.0;4.0;9.9;0.0;8.12;19.0;18.02;11.0;"1";"ID5652299"
6/25/05 12:00 AM;"PACK_B";"Female";34.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";1.25;0.0;0.0;0.0;11.0;0.0;1.25;0.0;0.0;11.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID5653567"
12/18/05 12:00 AM;"PACK_Z";"Male";27.0;"Divorced";"Owner";"University";"Public_Employee";"30_60k";13.13;6.37;2.87;3.0;16.0;9.0;16.75;0.0;8.88;36.0;30.6;0.0;7.73;6.25;2.38;6.0;8.0;15.0;19.05;0.0;4.17;30.0;23.22;5.0;3.75;6.8;0.0;0.0;11.0;7.0;6.02;0.0;3.78;21.0;9.92;0.0;11.68;3.08;9.73;4.0;11.0;2.0;16.22;0.0;18.8;22.0;35.02;1.0;"0";"ID5654438"
7/9/05 12:00 AM;"PACK_X";"Female";51.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";2.0;4.3;4.7;2.0;3.0;1.0;0.53;0.0;10.47;6.0;11.0;0.0;2.72;8.0;5.65;1.0;1.0;4.0;0.65;0.0;15.72;6.0;16.37;0.0;1.62;3.47;17.37;3.0;1.0;1.0;0.0;0.0;22.45;5.0;22.45;0.0;7.77;20.52;8.75;6.0;7.0;19.0;0.45;8.78;22.68;23.0;31.92;6.0;"0";"ID5654615"
8/1/05 12:00 AM;"PACK_X";"Male";65.0;"Married";"Owner";"Highschool";"Retired";"Below_15k";32.73;5.83;0.0;0.0;14.0;3.0;17.7;5.78;15.08;17.0;38.57;0.0;5.93;0.88;0.68;1.0;8.0;1.0;2.32;0.0;5.18;10.0;7.5;0.0;7.03;0.83;0.0;1.0;16.0;3.0;6.0;0.0;1.87;19.0;7.87;1.0;12.05;3.65;0.37;1.0;16.0;5.0;4.03;0.0;28.38;23.0;32.42;1.0;"0";"ID5654920"
8/23/05 12:00 AM;"PACK_X";"Male";37.0;"Married";"Owner";"University";"Executive";"30_60k";2.88;13.67;4.67;11.0;6.0;20.0;6.0;0.0;7.73;26.0;19.22;8.0;26.87;35.08;37.4;31.0;47.0;36.0;34.27;0.0;22.4;83.0;80.47;24.0;47.68;36.28;41.8;84.0;76.0;35.0;19.68;0.0;64.1;121.0;125.48;73.0;34.22;15.15;4.07;22.0;31.0;17.0;27.68;0.0;22.28;55.0;57.38;18.0;"0";"ID5655019"
4/12/05 12:00 AM;"PACK_B";"Female";43.0;"Married";"Other";"Highschool";"Public_Employee";"30_60k";60.15;10.1;11.5;31.0;90.0;17.0;74.38;0.0;7.37;125.0;81.75;13.0;68.2;14.08;9.32;14.0;94.0;24.0;68.62;0.67;21.77;120.0;91.6;12.0;44.32;7.57;0.95;4.0;90.0;13.0;49.68;0.45;2.7;92.0;52.83;15.0;68.22;8.2;5.02;9.0;84.0;14.0;78.9;0.73;3.0;93.0;82.63;11.0;"0";"ID5728678"
10/25/04 12:00 AM;"PACK_B";"Female";23.0;"Single";"Owner";"Highschool";"Public_Employee";"30_60k";25.12;32.97;48.28;34.0;41.0;35.0;7.62;6.55;92.2;66.0;106.37;44.0;15.98;8.6;72.87;108.0;36.0;52.0;14.9;3.35;79.2;51.0;97.45;145.0;1.17;8.18;21.4;86.0;13.0;57.0;11.07;0.0;19.68;15.0;30.73;134.0;4.75;26.07;8.57;71.0;11.0;52.0;32.62;1.83;4.52;16.0;38.97;104.0;"0";"ID5750201"
12/2/04 12:00 AM;"PACK_B";"Male";35.0;"Married";"Owner";"Highschool";"Public_Employee";"Below_15k";0.05;0.0;0.0;0.0;1.0;0.0;0.05;0.0;0.0;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID5750383"
10/31/04 12:00 AM;"PACK_B";"Male";48.0;"Single";"Owner";"Highschool";"Labourer";"15_30k";40.82;22.37;21.77;6.0;38.0;10.0;27.35;14.03;42.62;53.0;84.95;1.0;11.7;4.22;0.0;0.0;11.0;3.0;6.13;2.38;6.13;14.0;15.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID5750934"
3/7/05 12:00 AM;"PACK_Z";"Male";24.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";0.0;0.12;0.25;1.0;0.0;1.0;0.4;0.0;0.0;3.0;0.4;0.0;28.72;32.27;0.0;27.0;108.0;118.0;85.18;0.17;24.13;14.0;109.4;273.0;10.87;119.03;2.05;63.0;437.0;97.0;91.53;3.0;40.75;30.0;135.22;831.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID5751269"
4/28/05 12:00 AM;"PACK_Z";"Male";36.0;"Married";"Owner";"Highschool";"Labourer";"Below_15k";43.08;1.18;31.9;38.0;28.0;4.0;22.02;1.57;73.7;64.0;97.28;26.0;209.38;60.38;117.43;28.0;62.0;30.0;162.68;20.38;199.7;100.0;360.22;12.0;382.5;89.62;103.25;50.0;102.0;32.0;176.35;43.78;353.4;137.0;488.28;24.0;290.27;83.88;107.43;33.0;128.0;27.0;143.85;24.22;310.33;161.0;480.22;23.0;"0";"ID5752291"
4/7/05 12:00 AM;"PACK_Z";"Female";27.0;"Married";"Owner";"University";"Public_Employee";"Over_60k";129.47;41.1;103.13;59.0;72.0;35.0;251.53;0.67;61.63;169.0;313.83;33.0;229.38;53.52;57.08;70.0;124.0;39.0;298.75;5.82;136.88;201.0;441.45;89.0;137.5;37.4;29.13;33.0;61.0;34.0;178.32;0.0;60.32;117.0;238.63;36.0;130.93;58.52;50.45;40.0;70.0;48.0;233.37;0.0;82.67;150.0;316.03;56.0;"0";"ID5752347"
4/25/05 12:00 AM;"PACK_Z";"Female";25.0;"Married";"Owner";"Highschool";"Public_Employee";"Below_15k";2.0;2.67;0.02;7.0;37.0;9.0;1.3;0.0;3.38;14.0;4.68;44.0;0.12;0.0;0.0;0.0;1.0;0.0;0.75;0.0;0.12;2.0;0.87;1.0;0.02;0.57;0.0;0.0;1.0;2.0;0.53;0.0;0.58;4.0;1.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"1";"ID5752441"
4/10/05 12:00 AM;"PACK_Z";"Male";27.0;"Married";"Owner";"University";"Public_Employee";"30_60k";2.22;16.2;1.58;2.0;4.0;14.0;0.1;22.6;15.18;15.0;37.88;10.0;2.28;34.1;0.87;1.0;4.0;16.0;22.78;6.13;11.72;17.0;40.63;6.0;17.95;36.02;0.78;2.0;22.0;13.0;1.63;30.4;24.38;27.0;56.42;12.0;0.6;12.25;3.88;3.0;4.0;22.0;5.7;4.87;7.25;16.0;17.17;19.0;"0";"ID5752456"
4/23/05 12:00 AM;"PACK_Z";"Female";42.0;"Married";"Owner";"University";"Public_Employee";"15_30k";0.0;0.23;0.0;0.0;0.0;3.0;0.23;0.0;0.0;3.0;0.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID5752693"
7/31/05 12:00 AM;"PACK_X";"Male";37.0;"Divorced";"Owner";"University";"Public_Employee";"Over_60k";89.93;32.95;27.15;19.0;22.0;13.0;24.87;1.67;115.12;45.0;150.03;9.0;84.38;79.72;82.15;54.0;44.0;38.0;69.37;0.88;172.97;107.0;246.25;29.0;126.62;133.8;32.23;33.0;72.0;54.0;73.52;2.42;172.73;129.0;259.17;22.0;136.18;71.77;49.97;28.0;73.0;34.0;91.25;4.02;158.37;94.0;252.93;25.0;"0";"ID5754188"
8/19/05 12:00 AM;"PACK_X";"Male";29.0;"Single";"Owner";"Highschool";"Public_Employee";"30_60k";16.47;0.0;0.18;1.0;26.0;0.0;0.0;13.02;3.63;27.0;16.65;0.0;11.0;0.17;0.47;2.0;16.0;1.0;0.0;6.88;4.58;19.0;11.63;0.0;5.7;1.9;19.1;11.0;12.0;4.0;18.13;6.13;2.02;26.0;26.28;0.0;4.27;1.18;0.95;3.0;10.0;4.0;0.0;1.6;4.37;11.0;5.97;4.0;"0";"ID5754420"
1/24/06 12:00 AM;"PACK_X";"Male";20.0;"Married";"Owner";"Highschool";"Executive";"Over_60k";8.37;0.0;1.7;1.0;11.0;0.0;0.17;0.0;9.9;12.0;10.07;0.0;0.9;7.17;0.0;0.0;2.0;8.0;3.15;0.0;4.92;9.0;8.07;1.0;25.27;6.67;14.82;5.0;28.0;7.0;11.5;0.0;35.25;40.0;46.75;0.0;13.67;3.23;2.23;2.0;22.0;5.0;14.4;0.0;4.73;29.0;19.13;0.0;"0";"ID5755862"
1/7/06 12:00 AM;"PACK_E";"Male";32.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";9.2;15.38;9.38;1.0;31.0;36.0;3.65;0.0;30.32;32.0;33.97;36.0;32.63;11.85;3.87;13.0;77.0;62.0;11.65;0.0;36.7;57.0;48.35;95.0;65.67;6.95;7.22;13.0;84.0;10.0;21.3;0.05;58.48;62.0;79.83;45.0;62.32;15.55;20.48;20.0;60.0;34.0;33.98;1.68;67.22;90.0;98.68;45.0;"0";"ID5755889"
9/19/05 12:00 AM;"PACK_X";"Female";28.0;"Divorced";"Owner";"Highschool";"Leader";"Over_60k";9.35;1.7;3.38;8.0;25.0;19.0;0.68;4.22;9.53;19.0;14.43;33.0;2.87;2.87;1.37;1.0;8.0;4.0;0.2;0.0;6.9;9.0;7.1;4.0;1.32;6.52;9.55;8.0;3.0;8.0;0.0;0.0;17.38;17.0;17.38;2.0;2.5;9.57;31.22;14.0;14.0;14.0;0.15;0.52;42.62;28.0;43.28;17.0;"0";"ID5755891"
12/16/05 12:00 AM;"PACK_Z";"Female";54.0;"Married";"Owner";"Highschool";"Retired";"Below_15k";11.52;9.88;3.07;3.0;14.0;17.0;11.38;7.75;5.72;37.0;24.85;0.0;17.25;10.03;4.63;6.0;19.0;17.0;20.35;11.17;14.6;50.0;46.12;0.0;30.95;12.02;4.97;6.0;32.0;23.0;24.25;21.9;8.1;69.0;54.25;0.0;9.03;6.07;5.68;5.0;19.0;7.0;12.72;0.75;10.2;35.0;23.67;0.0;"0";"ID5757203"
1/23/05 12:00 AM;"PACK_B";"Female";46.0;"Married";"Owner";"Highschool";"Executive";"30_60k";60.43;15.43;58.53;48.0;51.0;18.0;28.87;27.2;78.33;117.0;134.4;0.0;53.0;19.68;27.67;38.0;63.0;27.0;35.47;25.87;35.73;127.0;100.35;1.0;43.37;35.88;67.55;40.0;65.0;22.0;46.8;10.02;86.25;123.0;143.27;2.0;53.77;14.38;62.13;54.0;100.0;29.0;52.6;21.42;57.05;177.0;131.07;9.0;"0";"ID5829301"
10/16/04 12:00 AM;"PACK_X";"Male";35.0;"In_Relationship";"Owner";"Highschool";"Labourer";"Below_15k";0.05;0.0;0.1;1.0;1.0;0.0;0.15;0.0;0.0;2.0;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID5850006"
10/16/04 12:00 AM;"PACK_C";"Male";28.0;"Single";"Owner";"Highschool";"Executive";"Over_60k";18.17;6.2;22.18;13.0;18.0;8.0;23.2;4.55;18.13;36.0;52.33;7.0;13.48;14.48;9.23;5.0;31.0;17.0;22.13;5.77;12.33;33.0;40.23;23.0;20.17;5.9;0.0;1.0;14.0;5.0;11.97;7.32;6.78;16.0;26.05;3.0;20.38;0.0;7.1;2.0;18.0;0.0;2.0;8.42;17.07;15.0;27.32;2.0;"1";"ID5850323"
10/19/04 12:00 AM;"PACK_B";"Female";57.0;"Married";"Owner";"Highschool";"Public_Employee";"Below_15k";24.18;5.67;0.7;3.0;25.0;9.0;4.83;0.0;25.72;37.0;30.55;0.0;16.52;1.73;2.72;3.0;28.0;4.0;3.57;0.0;17.4;35.0;20.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID5850802"
3/5/05 12:00 AM;"PACK_X";"Female";23.0;"Single";"Owner";"Highschool";"Labourer";"30_60k";46.33;33.53;30.25;34.0;65.0;34.0;67.25;5.47;37.4;97.0;110.12;36.0;35.53;12.57;37.33;30.0;50.0;23.0;62.57;2.12;20.62;77.0;85.43;26.0;38.05;14.07;26.07;40.0;82.0;30.0;42.8;1.53;33.85;86.0;78.18;62.0;77.22;14.52;21.87;28.0;89.0;39.0;58.92;2.33;50.13;105.0;111.38;50.0;"0";"ID5851065"
1/25/05 12:00 AM;"PACK_B";"Male";46.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";12.25;3.7;0.0;9.0;36.0;19.0;14.33;0.0;1.62;21.0;15.52;39.0;1.67;4.72;0.23;23.0;51.0;42.0;4.97;0.0;1.63;10.0;6.17;104.0;2.58;2.93;0.12;2.0;19.0;9.0;2.03;0.0;3.6;12.0;5.12;15.0;5.87;5.77;1.48;5.0;41.0;52.0;2.33;0.0;7.9;74.0;11.77;22.0;"0";"ID5851392"
12/19/04 12:00 AM;"PACK_X";"Male";38.0;"Married";"Owner";"University";"Executive";"30_60k";23.75;14.02;14.35;7.0;25.0;4.0;5.67;2.48;42.15;33.0;52.12;3.0;11.47;0.0;1.73;2.0;13.0;0.0;5.38;0.3;7.42;14.0;13.2;1.0;21.48;10.32;3.42;6.0;19.0;10.0;8.68;3.97;20.28;34.0;35.22;1.0;28.07;4.58;4.05;8.0;74.0;39.0;13.82;1.0;21.97;48.0;36.78;41.0;"0";"ID5851659"
1/17/05 12:00 AM;"PACK_B";"Female";33.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";17.23;1.9;4.6;3.0;12.0;2.0;7.02;3.35;13.37;17.0;23.73;0.0;0.92;0.02;0.03;1.0;3.0;1.0;0.95;0.0;0.02;5.0;0.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID5851982"
6/16/05 12:00 AM;"PACK_X";"Male";23.0;"Married";"Owner";"Highschool";"Executive";"30_60k";31.78;7.25;8.43;24.0;69.0;17.0;13.1;5.67;27.47;86.0;47.47;24.0;81.22;39.68;27.65;44.0;135.0;51.0;51.9;17.03;77.32;164.0;148.55;66.0;77.38;26.8;22.28;43.0;136.0;55.0;26.1;12.33;79.33;148.0;117.97;76.0;89.87;39.43;24.72;41.0;165.0;60.0;50.57;12.57;91.67;148.0;156.17;110.0;"0";"ID5852386"
7/9/05 12:00 AM;"PACK_B";"Male";24.0;"Single";"Other";"Highschool";"Labourer";"15_30k";31.53;26.85;93.28;39.0;36.0;23.0;9.18;0.68;141.8;91.0;151.67;7.0;25.38;36.4;56.28;33.0;27.0;31.0;17.55;1.65;98.87;83.0;107.53;3.0;45.15;32.95;24.02;17.0;33.0;33.0;9.88;0.0;92.13;70.0;97.9;7.0;62.97;37.55;72.07;38.0;32.0;25.0;2.07;0.0;172.1;81.0;173.73;11.0;"1";"ID5853074"
7/22/05 12:00 AM;"PACK_Z";"Female";18.0;"Married";"Owner";"University";"Leader";"30_60k";0.97;3.85;8.15;15.0;13.0;7.0;10.8;0.23;4.75;19.0;15.78;25.0;15.62;11.12;0.0;0.0;11.0;16.0;24.92;0.0;2.23;17.0;27.15;11.0;16.72;10.17;22.35;20.0;27.0;13.0;26.83;0.0;23.15;40.0;49.98;23.0;14.9;11.92;0.65;3.0;19.0;3.0;26.52;0.0;0.97;16.0;27.48;10.0;"0";"ID5853892"
5/16/05 12:00 AM;"PACK_B";"Female";59.0;"Married";"Owner";"Highschool";"Labourer";"Below_15k";0.53;5.08;2.08;2.0;2.0;4.0;0.33;0.2;7.17;8.0;7.7;0.0;3.6;11.28;3.28;2.0;3.0;2.0;0.87;0.37;16.93;7.0;18.17;0.0;1.83;6.07;4.0;2.0;4.0;10.0;1.42;5.2;4.83;16.0;11.9;0.0;0.17;2.28;0.17;1.0;1.0;3.0;0.17;0.2;2.25;5.0;2.62;0.0;"0";"ID5853911"
9/12/05 12:00 AM;"PACK_Z";"Male";21.0;"Single";"Family_Member";"Highschool";"Public_Employee";"30_60k";2.92;0.0;2.03;3.0;10.0;0.0;6.28;0.0;0.0;17.0;6.28;0.0;4.82;0.35;0.3;2.0;14.0;3.0;6.3;0.0;0.0;26.0;6.3;0.0;9.27;3.87;0.8;5.0;28.0;5.0;14.82;0.0;0.0;41.0;14.82;0.0;1.05;0.0;0.0;0.0;1.0;0.0;1.05;0.0;0.0;1.0;1.05;0.0;"0";"ID5854572"
7/14/05 12:00 AM;"PACK_X";"Male";34.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";226.42;42.68;117.1;83.0;207.0;31.0;133.7;52.05;200.45;314.0;385.72;6.0;42.53;12.93;13.48;16.0;58.0;19.0;10.58;13.95;44.42;89.0;68.95;4.0;1.08;0.3;0.0;0.0;10.0;4.0;1.38;0.0;0.0;14.0;1.38;0.0;10.48;0.35;0.22;6.0;15.0;3.0;2.02;0.0;9.17;23.0;11.18;2.0;"0";"ID5854962"
9/6/05 12:00 AM;"PACK_X";"Female";22.0;"Married";"Owner";"University";"Public_Employee";"15_30k";23.33;6.92;5.78;10.0;28.0;13.0;0.0;0.98;35.05;47.0;36.03;4.0;0.25;0.0;0.02;1.0;1.0;0.0;0.0;0.0;0.27;2.0;0.27;0.0;2.1;0.0;0.0;0.0;2.0;0.0;2.1;0.0;0.0;2.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"1";"ID5855130"
8/26/05 12:00 AM;"PACK_X";"Male";40.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.98;0.48;0.0;0.0;1.0;6.0;0.48;0.0;0.0;7.0;1.47;0.0;0.63;0.0;0.22;1.0;1.0;0.0;0.63;0.0;0.0;2.0;0.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.57;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.57;0.0;"0";"ID5855712"
11/7/05 12:00 AM;"PACK_X";"Female";39.0;"Married";"Owner";"University";"Public_Employee";"30_60k";0.0;0.03;0.0;0.0;0.0;1.0;0.03;0.0;0.0;1.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID5856858"
4/5/05 12:00 AM;"PACK_Z";"Male";25.0;"Single";"Family_Member";"Highschool";"Executive";"15_30k";16.97;18.52;78.18;33.0;25.0;20.0;133.65;0.47;21.88;80.0;156.0;12.0;0.0;0.05;0.02;1.0;0.0;1.0;0.08;0.0;0.07;4.0;0.15;0.0;9.75;6.33;17.95;13.0;16.0;17.0;65.43;1.48;16.83;57.0;83.75;5.0;4.58;4.52;7.27;18.0;8.0;20.0;103.12;0.08;18.05;58.0;121.25;11.0;"1";"ID5929333"
11/7/04 12:00 AM;"PACK_B";"Female";24.0;"Single";"Family_Member";"Highschool";"Leader";"15_30k";198.22;125.02;205.58;216.0;214.0;154.0;226.5;25.02;128.9;561.0;528.82;23.0;68.78;78.88;47.52;84.0;84.0;93.0;83.68;6.58;22.55;230.0;195.18;31.0;225.85;161.87;129.07;170.0;209.0;180.0;170.42;12.05;98.15;517.0;515.18;37.0;203.77;124.87;208.15;191.0;206.0;131.0;138.67;25.92;144.68;554.0;596.75;29.0;"0";"ID5950381"
4/3/05 12:00 AM;"PACK_Z";"Male";51.0;"Married";"Owner";"Primary_School";"Labourer";"15_30k";0.12;0.0;0.0;0.0;1.0;0.0;0.12;0.0;0.0;1.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"1";"ID5952449"
5/9/05 12:00 AM;"PACK_Z";"Female";23.0;"Single";"Family_Member";"Highschool";"Public_Employee";"15_30k";1.58;0.35;0.57;16.0;20.0;17.0;0.0;0.0;0.0;32.0;2.65;26.0;0.0;3.67;0.0;4.0;0.0;17.0;1.07;0.0;2.6;4.0;3.67;23.0;15.88;12.22;15.58;13.0;25.0;28.0;4.33;0.0;29.32;32.0;33.75;24.0;18.55;10.83;6.12;43.0;33.0;45.0;22.17;1.22;11.68;58.0;35.07;79.0;"0";"ID5952572"
4/11/05 12:00 AM;"PACK_Z";"Female";24.0;"Single";"Other";"Highschool";"Public_Employee";"15_30k";0.0;0.0;0.12;1.0;0.0;0.0;0.12;0.0;0.0;1.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"1";"ID5952948"
6/5/05 12:00 AM;"PACK_Z";"Male";27.0;"Married";"Owner";"University";"Public_Employee";"30_60k";18.47;24.1;39.3;77.0;29.0;52.0;69.02;2.65;23.13;174.0;95.72;3.0;8.32;34.93;33.87;71.0;14.0;81.0;58.65;2.93;28.9;185.0;91.18;3.0;29.43;39.32;49.03;91.0;37.0;80.0;63.62;1.63;52.73;207.0;117.98;6.0;17.83;18.77;15.25;22.0;23.0;30.0;21.92;0.0;34.9;83.0;56.82;4.0;"0";"ID5953516"
6/24/05 12:00 AM;"PACK_Z";"Male";25.0;"Single";"Owner";"Highschool";"Public_Employee";"15_30k";0.12;0.02;0.0;1.0;3.0;2.0;0.0;0.0;0.13;2.0;0.13;4.0;0.0;0.02;0.0;0.0;0.0;1.0;0.0;0.0;0.02;1.0;0.02;0.0;1.63;0.0;5.45;8.0;13.0;5.0;1.27;3.12;2.7;10.0;7.08;21.0;8.17;18.7;8.27;10.0;42.0;22.0;7.05;0.0;58.83;32.0;65.88;72.0;"1";"ID5953785"
